"id_transaksi","id_pelanggan","tanggal_transaksi","pedas","sayuran","metode_pembayaran"
1625,53,"2024-05-27",4,"sawi putih","cash"
1626,122,"2024-06-07",4,"tanpa sayur","cash"
1627,59,"2024-07-07",2,"sawi hijau","debit"
1628,96,"2025-03-28",4,"sawi putih","transfer"
1629,19,"2024-06-16",4,"sawi hijau","cash"
1630,45,"2024-09-06",3,"sawi hijau","cash"
1631,99,"2024-09-28",3,"sawi putih","cash"
1632,205,"2024-01-23",3,"sawi putih","cash"
1633,42,"2024-08-23",0,"sawi putih","cash"
1634,25,"2024-09-05",2,"sawi hijau","cash"
1635,38,"2024-02-18",3,"sawi hijau","qris"
1636,25,"2024-05-08",0,"tanpa sayur","transfer"
1637,202,"2024-12-20",4,"tanpa sayur","qris"
1638,57,"2024-05-17",2,"tanpa sayur","cash"
1639,81,"2024-06-15",3,"sawi hijau","debit"
1640,171,"2025-03-13",1,"tanpa sayur","cash"
1641,10,"2024-12-10",0,"tanpa sayur","cash"
1642,176,"2025-01-30",3,"sawi putih","cash"
1643,93,"2024-04-25",3,"tanpa sayur","cash"
1644,174,"2025-03-23",4,"sawi putih","cash"
1645,71,"2024-10-12",2,"sawi putih","qris"
1646,93,"2024-04-27",1,"sawi putih","cash"
1647,27,"2024-02-10",3,"sawi putih","qris"
1648,139,"2024-10-14",4,"sawi putih","cash"
1649,105,"2024-08-13",1,"tanpa sayur","cash"
1650,43,"2024-04-12",0,"sawi hijau","qris"
1651,27,"2024-08-28",1,"sawi putih","cash"
1652,186,"2024-07-26",0,"sawi putih","debit"
1653,106,"2024-12-10",0,"tanpa sayur","cash"
1654,157,"2024-06-11",0,"sawi putih","qris"
1655,139,"2024-04-21",3,"sawi putih","cash"
1656,114,"2024-10-20",1,"sawi hijau","debit"
1657,105,"2025-01-14",0,"sawi putih","cash"
1658,38,"2024-09-04",1,"sawi putih","debit"
1659,78,"2024-08-02",4,"sawi hijau","qris"
1660,161,"2024-08-10",2,"sawi putih","cash"
1661,92,"2024-11-20",3,"sawi hijau","cash"
1662,109,"2025-03-25",1,"sawi putih","qris"
1663,42,"2024-11-04",3,"sawi putih","cash"
1664,86,"2024-09-24",3,"sawi hijau","cash"
1665,135,"2025-03-23",2,"tanpa sayur","debit"
1666,166,"2024-06-05",2,"tanpa sayur","qris"
1667,40,"2024-01-30",0,"sawi hijau","cash"
1668,169,"2024-03-14",0,"tanpa sayur","cash"
1669,133,"2024-10-17",1,"tanpa sayur","qris"
1670,157,"2024-09-10",0,"sawi putih","cash"
1671,119,"2024-01-25",1,"tanpa sayur","debit"
1672,7,"2024-12-06",2,"sawi putih","debit"
1673,113,"2024-01-29",1,"sawi hijau","cash"
1674,108,"2024-03-19",4,"sawi hijau","cash"
1675,189,"2024-08-02",2,"sawi putih","cash"
1676,40,"2024-03-27",5,"sawi hijau","cash"
1677,122,"2024-04-14",5,"tanpa sayur","cash"
1678,162,"2025-01-18",3,"tanpa sayur","qris"
1679,212,"2025-02-13",1,"tanpa sayur","qris"
1680,20,"2024-09-30",4,"sawi hijau","cash"
1681,62,"2024-04-22",1,"sawi putih","cash"
1682,107,"2024-06-16",0,"sawi putih","cash"
1683,90,"2025-03-23",4,"tanpa sayur","cash"
1684,61,"2024-12-11",4,"sawi putih","cash"
1685,44,"2024-11-19",1,"tanpa sayur","cash"
1686,163,"2024-09-26",1,"sawi putih","cash"
1687,140,"2025-03-27",3,"sawi putih","debit"
1688,136,"2025-03-17",0,"sawi putih","qris"
1689,121,"2024-04-21",3,"sawi hijau","debit"
1690,9,"2024-11-01",1,"sawi hijau","cash"
1691,65,"2024-03-13",0,"sawi putih","cash"
1692,42,"2024-12-22",0,"tanpa sayur","cash"
1693,175,"2024-12-11",3,"tanpa sayur","cash"
1694,99,"2024-04-07",4,"sawi putih","cash"
1695,188,"2024-12-24",2,"tanpa sayur","cash"
1696,2,"2025-03-03",0,"sawi hijau","cash"
1697,201,"2025-03-24",1,"sawi hijau","cash"
1698,3,"2025-03-22",1,"sawi putih","qris"
1699,78,"2024-07-11",0,"sawi hijau","cash"
1700,33,"2024-08-05",4,"sawi hijau","qris"
1701,84,"2024-11-09",0,"sawi hijau","cash"
1702,114,"2024-04-30",0,"sawi putih","qris"
1703,149,"2024-12-12",4,"sawi hijau","cash"
1704,205,"2024-02-14",3,"sawi hijau","cash"
1705,122,"2024-10-13",3,"sawi hijau","cash"
1706,134,"2024-10-19",1,"sawi putih","qris"
1707,6,"2024-05-09",0,"sawi putih","cash"
1708,186,"2024-02-26",3,"sawi putih","cash"
1709,106,"2025-02-06",1,"sawi hijau","cash"
1710,203,"2025-02-08",2,"sawi hijau","cash"
1711,49,"2024-01-06",4,"tanpa sayur","cash"
1712,17,"2024-08-31",2,"sawi putih","cash"
1713,206,"2024-05-08",0,"sawi hijau","cash"
1714,113,"2024-03-01",2,"sawi putih","cash"
1715,96,"2024-05-19",4,"sawi putih","cash"
1716,84,"2024-07-04",2,"sawi hijau","transfer"
1717,149,"2025-02-17",0,"sawi hijau","cash"
1718,127,"2024-01-15",2,"tanpa sayur","qris"
1719,34,"2025-02-26",4,"sawi hijau","qris"
1720,149,"2025-01-26",3,"sawi hijau","cash"
1721,71,"2024-02-13",0,"tanpa sayur","qris"
1722,136,"2025-01-25",3,"sawi hijau","qris"
1723,182,"2024-03-19",2,"sawi hijau","cash"
1724,51,"2024-10-22",0,"sawi hijau","transfer"
1725,155,"2024-09-02",4,"sawi hijau","cash"
1726,40,"2025-03-18",2,"sawi hijau","cash"
1727,62,"2024-03-26",1,"sawi putih","cash"
1728,159,"2024-12-08",3,"tanpa sayur","debit"
1729,209,"2024-09-25",3,"sawi hijau","cash"
1730,89,"2024-02-25",4,"sawi hijau","cash"
1731,162,"2024-01-06",3,"sawi putih","cash"
1732,51,"2024-05-04",3,"tanpa sayur","qris"
1733,95,"2025-03-21",4,"sawi hijau","debit"
1734,95,"2024-05-20",4,"sawi putih","cash"
1735,158,"2024-02-06",4,"tanpa sayur","qris"
1736,57,"2024-09-13",1,"sawi hijau","debit"
1737,75,"2024-05-10",0,"sawi hijau","cash"
1738,94,"2024-05-21",3,"sawi hijau","cash"
1739,177,"2025-02-26",1,"sawi hijau","debit"
1740,201,"2024-10-27",1,"sawi hijau","cash"
1741,2,"2024-09-10",0,"sawi hijau","qris"
1742,140,"2025-01-20",0,"sawi putih","cash"
1743,6,"2025-02-06",1,"sawi hijau","transfer"
1744,17,"2024-04-02",0,"sawi putih","cash"
1745,148,"2024-06-23",3,"sawi putih","qris"
1746,171,"2024-02-29",3,"tanpa sayur","cash"
1747,42,"2024-01-26",3,"sawi putih","cash"
1748,94,"2024-10-26",1,"sawi putih","transfer"
1749,5,"2024-12-12",1,"sawi hijau","qris"
1750,77,"2024-04-12",4,"sawi putih","cash"
1751,154,"2024-02-15",0,"sawi hijau","qris"
1752,176,"2024-11-03",4,"sawi putih","cash"
1753,41,"2024-10-23",2,"sawi hijau","cash"
1754,61,"2024-07-14",4,"sawi hijau","debit"
1755,162,"2024-05-15",1,"sawi hijau","cash"
1756,3,"2024-08-23",4,"sawi hijau","cash"
1757,28,"2024-01-07",1,"sawi putih","qris"
1758,20,"2025-01-14",4,"sawi putih","cash"
1759,174,"2024-04-11",0,"sawi hijau","debit"
1760,7,"2024-05-19",3,"sawi hijau","qris"
1761,99,"2024-11-17",3,"sawi hijau","qris"
1762,123,"2024-12-04",3,"sawi putih","cash"
1763,89,"2024-05-06",1,"sawi putih","cash"
1764,61,"2024-09-17",1,"sawi hijau","debit"
1765,197,"2025-03-28",4,"tanpa sayur","transfer"
1766,1,"2024-10-25",1,"sawi putih","cash"
1767,107,"2025-01-29",4,"sawi putih","cash"
1768,157,"2024-07-23",4,"sawi putih","qris"
1769,7,"2024-10-14",1,"sawi hijau","cash"
1770,6,"2024-02-29",1,"tanpa sayur","qris"
1771,4,"2024-08-11",3,"tanpa sayur","debit"
1772,171,"2024-10-16",1,"sawi hijau","cash"
1773,171,"2024-10-01",0,"sawi hijau","debit"
1774,44,"2024-01-07",0,"sawi putih","cash"
1775,167,"2024-03-06",4,"sawi hijau","qris"
1776,212,"2024-06-20",0,"sawi hijau","cash"
1777,200,"2024-04-29",5,"sawi putih","cash"
1778,203,"2024-12-18",3,"sawi hijau","qris"
1779,205,"2024-09-25",3,"tanpa sayur","cash"
1780,157,"2025-01-09",4,"sawi putih","cash"
1781,158,"2025-01-07",3,"sawi hijau","cash"
1782,172,"2024-05-17",2,"tanpa sayur","qris"
1783,7,"2024-04-11",1,"sawi putih","debit"
1784,149,"2024-04-16",0,"sawi putih","qris"
1785,22,"2025-01-31",1,"tanpa sayur","qris"
1786,172,"2025-03-17",4,"sawi hijau","cash"
1787,115,"2024-09-18",4,"sawi putih","qris"
1788,115,"2024-12-07",0,"sawi putih","qris"
1789,135,"2025-01-30",2,"sawi putih","cash"
1790,212,"2024-10-03",0,"tanpa sayur","qris"
1791,115,"2024-12-18",5,"sawi hijau","cash"
1792,60,"2024-09-17",4,"tanpa sayur","qris"
1793,121,"2024-12-14",5,"sawi hijau","qris"
1794,176,"2024-08-17",0,"sawi putih","cash"
1795,71,"2024-12-20",0,"sawi putih","cash"
1796,172,"2024-07-09",4,"sawi putih","cash"
1797,6,"2024-02-10",3,"sawi putih","qris"
1798,135,"2025-02-06",0,"sawi hijau","cash"
1799,94,"2025-01-25",4,"tanpa sayur","cash"
1800,41,"2024-12-07",0,"sawi hijau","debit"
1801,86,"2024-04-23",0,"sawi putih","cash"
1802,141,"2024-07-09",2,"sawi putih","debit"
1803,106,"2024-08-16",2,"sawi putih","cash"
1804,132,"2024-09-23",4,"tanpa sayur","cash"
1805,51,"2024-10-24",4,"sawi putih","qris"
1806,65,"2025-03-13",1,"sawi putih","cash"
1807,183,"2024-10-13",3,"tanpa sayur","cash"
1808,54,"2024-03-25",1,"sawi putih","qris"
1809,129,"2024-10-21",3,"sawi putih","qris"
1810,162,"2024-07-20",2,"sawi putih","qris"
1811,166,"2024-01-23",4,"sawi hijau","debit"
1812,123,"2025-03-02",2,"sawi putih","cash"
1813,119,"2024-04-21",1,"sawi hijau","debit"
1814,25,"2024-05-07",2,"tanpa sayur","cash"
1815,5,"2024-10-27",3,"sawi hijau","cash"
1816,37,"2025-02-08",1,"tanpa sayur","cash"
1817,147,"2024-11-27",2,"sawi putih","debit"
1818,205,"2024-07-15",0,"sawi hijau","debit"
1819,137,"2024-01-13",0,"sawi putih","cash"
1820,65,"2024-06-10",4,"tanpa sayur","cash"
1821,138,"2024-03-07",5,"sawi putih","qris"
1822,41,"2024-01-23",0,"sawi hijau","cash"
1823,189,"2024-02-19",3,"sawi putih","cash"
1824,209,"2024-04-24",4,"sawi putih","cash"
1825,109,"2024-07-22",1,"sawi putih","debit"
1826,38,"2024-07-30",4,"tanpa sayur","cash"
1827,142,"2024-11-22",5,"tanpa sayur","debit"
1828,21,"2024-04-23",1,"sawi putih","qris"
1829,176,"2024-10-17",4,"sawi putih","qris"
1830,55,"2024-03-21",5,"sawi putih","cash"
1831,168,"2024-08-05",3,"sawi hijau","transfer"
1832,110,"2025-01-06",4,"tanpa sayur","qris"
1833,198,"2024-02-10",4,"sawi putih","qris"
1834,53,"2024-11-26",0,"sawi hijau","qris"
1835,85,"2024-01-14",4,"sawi putih","cash"
1836,24,"2024-12-20",1,"sawi putih","debit"
1837,134,"2025-01-11",1,"sawi putih","cash"
1838,116,"2024-07-16",0,"sawi hijau","qris"
1839,109,"2024-01-23",2,"tanpa sayur","cash"
1840,139,"2024-03-31",1,"sawi hijau","qris"
1841,135,"2024-02-24",3,"sawi putih","cash"
1842,143,"2024-04-29",0,"sawi hijau","cash"
1843,108,"2024-07-30",4,"sawi putih","cash"
1844,205,"2024-07-11",2,"tanpa sayur","qris"
1845,85,"2024-11-20",3,"tanpa sayur","qris"
1846,61,"2024-10-20",3,"sawi putih","cash"
1847,67,"2025-03-21",4,"sawi putih","qris"
1848,81,"2024-02-10",3,"sawi putih","cash"
1849,201,"2025-01-04",3,"sawi hijau","qris"
1850,174,"2024-03-11",0,"tanpa sayur","cash"
1851,140,"2024-08-28",1,"sawi putih","qris"
1852,67,"2025-02-13",2,"tanpa sayur","qris"
1853,161,"2024-12-18",4,"tanpa sayur","cash"
1854,140,"2024-09-14",5,"sawi putih","cash"
1855,53,"2024-02-10",3,"tanpa sayur","cash"
1856,177,"2024-10-18",4,"sawi putih","transfer"
1857,34,"2024-09-11",0,"sawi putih","cash"
1858,49,"2024-06-30",1,"sawi hijau","cash"
1859,98,"2025-01-22",4,"tanpa sayur","cash"
1860,122,"2024-02-04",2,"sawi hijau","cash"
1861,145,"2024-01-28",5,"sawi hijau","cash"
1862,211,"2024-11-18",0,"tanpa sayur","debit"
1863,198,"2024-09-05",4,"tanpa sayur","cash"
1864,197,"2024-08-19",1,"sawi hijau","qris"
1865,126,"2024-04-18",1,"tanpa sayur","qris"
1866,119,"2024-06-24",3,"tanpa sayur","cash"
1867,108,"2024-12-08",2,"sawi putih","cash"
1868,59,"2024-09-20",3,"sawi putih","debit"
1869,84,"2025-01-15",0,"sawi hijau","cash"
1870,4,"2024-05-26",4,"tanpa sayur","cash"
1871,49,"2024-07-31",5,"sawi hijau","cash"
1872,114,"2024-02-21",0,"tanpa sayur","cash"
1873,157,"2024-04-06",1,"tanpa sayur","qris"
1874,154,"2024-03-14",2,"tanpa sayur","cash"
1875,75,"2025-02-18",0,"tanpa sayur","debit"
1876,162,"2024-04-25",0,"tanpa sayur","debit"
1877,75,"2024-11-18",5,"sawi hijau","cash"
1878,48,"2024-11-23",3,"sawi hijau","cash"
1879,11,"2024-01-26",1,"sawi hijau","transfer"
1880,8,"2024-03-09",2,"sawi hijau","cash"
1881,104,"2024-09-20",3,"sawi putih","cash"
1882,157,"2025-03-04",1,"tanpa sayur","cash"
1883,55,"2024-01-10",3,"sawi hijau","cash"
1884,176,"2024-07-20",2,"sawi putih","cash"
1885,114,"2024-10-06",4,"sawi hijau","cash"
1886,44,"2024-08-18",1,"sawi hijau","cash"
1887,34,"2024-09-15",4,"sawi hijau","cash"
1888,119,"2024-02-05",1,"sawi hijau","qris"
1889,74,"2024-02-20",1,"tanpa sayur","qris"
1890,105,"2024-01-12",0,"sawi hijau","debit"
1891,187,"2024-07-28",2,"tanpa sayur","cash"
1892,100,"2024-11-04",1,"sawi putih","cash"
1893,182,"2024-06-28",1,"sawi putih","qris"
1894,176,"2024-07-24",0,"tanpa sayur","qris"
1895,121,"2024-07-08",3,"tanpa sayur","cash"
1896,174,"2024-03-04",5,"sawi putih","qris"
1897,106,"2024-01-31",5,"tanpa sayur","cash"
1898,36,"2024-09-24",5,"sawi hijau","debit"
1899,46,"2024-10-15",3,"tanpa sayur","debit"
1900,9,"2024-05-19",3,"tanpa sayur","qris"
1901,155,"2024-11-03",0,"sawi putih","cash"
1902,94,"2025-02-10",1,"sawi putih","cash"
1903,9,"2024-07-28",0,"tanpa sayur","debit"
1904,166,"2024-01-30",2,"sawi hijau","cash"
1905,113,"2024-10-01",4,"tanpa sayur","cash"
1906,186,"2025-02-17",0,"sawi putih","qris"
1907,167,"2024-07-31",4,"sawi putih","cash"
1908,162,"2024-10-04",4,"tanpa sayur","debit"
1909,56,"2024-05-19",0,"sawi hijau","cash"
1910,134,"2024-11-03",3,"tanpa sayur","qris"
1911,164,"2024-05-24",2,"sawi hijau","cash"
1912,106,"2024-09-30",4,"tanpa sayur","debit"
1913,154,"2024-07-14",1,"sawi putih","cash"
1914,104,"2024-02-17",0,"sawi putih","cash"
1915,195,"2024-09-08",0,"sawi putih","qris"
1916,29,"2024-01-14",1,"sawi putih","debit"
1917,2,"2024-07-24",0,"sawi hijau","cash"
1918,19,"2024-12-04",1,"sawi hijau","debit"
1919,205,"2024-11-15",4,"sawi hijau","cash"
1920,116,"2024-06-01",4,"sawi hijau","cash"
1921,75,"2024-06-17",1,"sawi hijau","cash"
1922,75,"2024-04-18",4,"sawi hijau","cash"
1923,49,"2024-07-25",1,"sawi hijau","cash"
1924,113,"2024-03-09",2,"sawi hijau","cash"
1925,164,"2024-10-17",0,"sawi hijau","qris"
1926,211,"2024-07-31",1,"sawi hijau","cash"
1927,116,"2024-08-31",1,"tanpa sayur","cash"
1928,203,"2024-09-27",0,"tanpa sayur","cash"
1929,139,"2024-06-22",4,"sawi hijau","cash"
1930,81,"2025-03-14",3,"tanpa sayur","cash"
1931,24,"2024-12-30",2,"sawi hijau","cash"
1932,149,"2024-01-29",0,"tanpa sayur","qris"
1933,206,"2024-05-11",0,"sawi hijau","cash"
1934,103,"2024-02-06",2,"sawi hijau","cash"
1935,110,"2024-06-14",3,"sawi hijau","cash"
1936,97,"2024-11-28",1,"tanpa sayur","cash"
1937,206,"2024-04-04",0,"tanpa sayur","debit"
1938,114,"2024-10-28",2,"tanpa sayur","cash"
1939,46,"2024-02-28",3,"sawi putih","cash"
1940,59,"2024-04-24",1,"sawi putih","cash"
1941,34,"2024-10-13",3,"tanpa sayur","cash"
1942,68,"2024-07-16",3,"sawi putih","cash"
1943,201,"2024-02-03",1,"sawi putih","cash"
1944,162,"2024-02-16",0,"sawi putih","qris"
1945,3,"2024-04-09",3,"sawi putih","transfer"
1946,51,"2024-09-30",2,"sawi hijau","cash"
1947,139,"2024-07-09",1,"sawi putih","qris"
1948,203,"2025-03-14",3,"sawi hijau","qris"
1949,11,"2024-02-20",5,"sawi hijau","cash"
1950,209,"2024-04-27",4,"sawi hijau","debit"
1951,14,"2025-03-21",3,"sawi hijau","transfer"
1952,57,"2024-02-12",1,"sawi putih","cash"
1953,166,"2024-06-23",1,"sawi putih","debit"
1954,44,"2024-04-25",2,"tanpa sayur","qris"
1955,122,"2024-01-18",4,"sawi putih","cash"
1956,175,"2025-01-07",1,"tanpa sayur","debit"
1957,135,"2024-08-11",0,"sawi putih","cash"
1958,44,"2024-05-19",4,"tanpa sayur","cash"
1959,49,"2024-05-17",0,"sawi putih","cash"
1960,115,"2025-02-05",3,"sawi hijau","cash"
1961,175,"2024-04-01",3,"sawi hijau","debit"
1962,84,"2024-06-09",0,"sawi hijau","debit"
1963,99,"2024-01-23",4,"sawi hijau","cash"
1964,172,"2024-09-13",2,"sawi hijau","qris"
1965,158,"2024-06-16",3,"tanpa sayur","cash"
1966,53,"2024-08-16",4,"sawi hijau","cash"
1967,127,"2024-11-25",0,"tanpa sayur","cash"
1968,166,"2025-01-22",1,"sawi hijau","cash"
1969,59,"2025-03-10",2,"tanpa sayur","cash"
1970,197,"2024-01-28",0,"sawi hijau","cash"
1971,157,"2024-10-14",0,"sawi hijau","cash"
1972,201,"2024-07-09",1,"sawi putih","qris"
1973,7,"2024-05-27",1,"tanpa sayur","cash"
1974,148,"2024-10-13",3,"sawi hijau","cash"
1975,176,"2024-08-16",0,"sawi putih","qris"
1976,35,"2024-11-26",0,"sawi hijau","cash"
1977,137,"2024-01-17",1,"sawi putih","cash"
1978,184,"2024-05-26",0,"sawi hijau","cash"
1979,178,"2025-01-30",0,"tanpa sayur","cash"
1980,7,"2024-11-16",3,"sawi hijau","cash"
1981,84,"2024-01-08",1,"sawi hijau","qris"
1982,177,"2024-03-31",4,"sawi putih","cash"
1983,25,"2025-02-13",0,"sawi putih","cash"
1984,119,"2024-08-13",4,"tanpa sayur","qris"
1985,105,"2024-05-19",1,"tanpa sayur","debit"
1986,3,"2024-11-06",3,"sawi hijau","qris"
1987,206,"2024-04-22",0,"sawi putih","cash"
1988,3,"2025-02-26",1,"sawi hijau","qris"
1989,21,"2024-03-12",0,"sawi hijau","qris"
1990,171,"2025-02-02",5,"sawi hijau","cash"
1991,186,"2024-03-10",1,"sawi hijau","cash"
1992,143,"2024-10-24",2,"sawi hijau","cash"
1993,2,"2024-10-17",4,"sawi hijau","transfer"
1994,38,"2024-09-15",1,"sawi hijau","cash"
1995,116,"2025-02-12",5,"tanpa sayur","debit"
1996,184,"2024-07-16",0,"tanpa sayur","qris"
1997,149,"2024-07-15",1,"sawi hijau","cash"
1998,139,"2024-01-06",1,"sawi hijau","cash"
1999,117,"2024-07-16",0,"sawi hijau","qris"
2000,102,"2025-01-30",2,"sawi putih","qris"
2001,126,"2024-03-25",3,"sawi putih","cash"
2002,143,"2024-01-22",5,"sawi hijau","cash"
2003,169,"2025-01-22",0,"sawi putih","cash"
2004,139,"2024-09-15",4,"tanpa sayur","cash"
2005,89,"2024-04-10",3,"sawi hijau","cash"
2006,10,"2025-03-06",0,"sawi hijau","cash"
2007,7,"2025-01-15",0,"sawi hijau","cash"
2008,57,"2025-01-06",4,"sawi hijau","qris"
2009,201,"2024-08-29",1,"sawi putih","cash"
2010,132,"2024-03-14",0,"sawi putih","qris"
2011,99,"2024-07-07",0,"sawi putih","cash"
2012,20,"2024-06-20",0,"sawi putih","cash"
2013,171,"2024-04-02",1,"sawi hijau","qris"
2014,143,"2024-09-12",3,"sawi putih","qris"
2015,198,"2024-02-25",1,"sawi putih","qris"
2016,142,"2024-12-30",3,"sawi hijau","cash"
2017,146,"2024-09-25",0,"sawi putih","transfer"
2018,197,"2025-02-26",1,"sawi putih","cash"
2019,92,"2024-10-19",5,"sawi hijau","qris"
2020,53,"2024-03-24",4,"sawi putih","cash"
2021,41,"2024-11-14",0,"sawi hijau","cash"
2022,90,"2024-07-28",3,"tanpa sayur","qris"
2023,96,"2024-01-13",4,"sawi putih","cash"
2024,122,"2024-04-20",4,"sawi putih","transfer"
2025,51,"2024-05-27",1,"sawi putih","debit"
2026,42,"2024-07-04",0,"tanpa sayur","qris"
2027,212,"2024-06-20",1,"sawi hijau","cash"
2028,114,"2025-03-21",3,"sawi putih","qris"
2029,164,"2024-04-24",5,"tanpa sayur","cash"
2030,80,"2025-01-28",4,"sawi putih","qris"
2031,56,"2025-01-12",1,"sawi putih","qris"
2032,36,"2024-04-03",1,"sawi hijau","qris"
2033,7,"2024-03-26",4,"sawi hijau","qris"
2034,149,"2024-05-28",0,"sawi putih","qris"
2035,183,"2024-06-25",3,"sawi putih","debit"
2036,158,"2024-11-04",0,"sawi hijau","qris"
2037,19,"2024-05-24",3,"sawi putih","qris"
2038,121,"2025-02-02",1,"sawi hijau","cash"
2039,92,"2024-02-10",0,"sawi putih","cash"
2040,175,"2024-09-01",2,"tanpa sayur","cash"
2041,113,"2024-01-16",3,"tanpa sayur","cash"
2042,107,"2024-09-04",0,"sawi hijau","cash"
2043,181,"2025-03-14",0,"sawi hijau","cash"
2044,147,"2024-06-15",2,"sawi putih","qris"
2045,8,"2024-03-20",3,"tanpa sayur","cash"
2046,113,"2024-11-20",3,"sawi putih","cash"
2047,106,"2025-01-01",4,"tanpa sayur","cash"
2048,174,"2024-10-17",1,"sawi hijau","debit"
2049,119,"2024-02-29",0,"sawi hijau","cash"
2050,114,"2024-05-04",3,"sawi hijau","qris"
2051,40,"2025-01-25",2,"sawi putih","debit"
2052,197,"2024-04-04",3,"sawi hijau","cash"
2053,166,"2024-11-09",4,"sawi putih","qris"
2054,74,"2024-09-10",2,"tanpa sayur","debit"
2055,134,"2025-02-22",0,"sawi putih","cash"
2056,51,"2024-12-07",0,"sawi putih","cash"
2057,74,"2024-12-19",1,"sawi putih","cash"
2058,209,"2024-12-04",0,"sawi hijau","qris"
2059,132,"2024-06-28",2,"sawi putih","cash"
2060,100,"2025-03-17",2,"tanpa sayur","cash"
2061,54,"2024-03-13",3,"tanpa sayur","qris"
2062,197,"2024-02-26",5,"sawi putih","cash"
2063,27,"2024-05-21",0,"tanpa sayur","cash"
2064,2,"2024-04-18",3,"sawi putih","cash"
2065,116,"2024-02-19",1,"tanpa sayur","cash"
2066,115,"2024-03-18",1,"tanpa sayur","qris"
2067,97,"2024-08-01",5,"sawi putih","cash"
2068,46,"2024-01-14",2,"sawi hijau","cash"
2069,201,"2024-10-23",2,"tanpa sayur","debit"
2070,71,"2024-09-06",1,"tanpa sayur","qris"
2071,60,"2025-02-08",2,"sawi hijau","qris"
2072,203,"2024-09-08",2,"tanpa sayur","cash"
2073,137,"2024-12-08",0,"sawi putih","cash"
2074,150,"2024-07-22",1,"tanpa sayur","debit"
2075,61,"2024-03-18",1,"sawi putih","cash"
2076,140,"2024-05-23",5,"sawi putih","debit"
2077,7,"2024-10-23",0,"sawi putih","cash"
2078,135,"2025-03-18",4,"sawi putih","cash"
2079,106,"2024-10-22",5,"sawi hijau","debit"
2080,92,"2024-04-06",4,"sawi putih","qris"
2081,95,"2024-08-17",2,"tanpa sayur","cash"
2082,98,"2024-09-15",0,"sawi hijau","cash"
2083,96,"2024-10-17",4,"tanpa sayur","cash"
2084,93,"2024-12-31",0,"sawi putih","cash"
2085,188,"2024-04-27",3,"tanpa sayur","qris"
2086,123,"2024-04-30",3,"sawi hijau","cash"
2087,186,"2025-01-06",3,"sawi hijau","qris"
2088,26,"2024-11-10",3,"sawi hijau","cash"
2089,140,"2024-10-13",0,"tanpa sayur","cash"
2090,85,"2024-02-21",4,"tanpa sayur","cash"
2091,150,"2024-12-31",5,"sawi putih","qris"
2092,135,"2024-05-21",0,"sawi hijau","cash"
2093,75,"2025-03-14",3,"tanpa sayur","qris"
2094,17,"2024-05-11",4,"sawi hijau","qris"
2095,162,"2024-07-19",1,"tanpa sayur","cash"
2096,201,"2025-01-27",3,"sawi putih","debit"
2097,197,"2024-05-04",0,"sawi putih","cash"
2098,4,"2025-02-26",3,"sawi putih","cash"
2099,135,"2024-03-22",2,"sawi hijau","cash"
2100,202,"2024-02-12",3,"sawi hijau","cash"
2101,114,"2024-09-11",0,"sawi putih","cash"
2102,129,"2025-02-13",2,"tanpa sayur","cash"
2103,22,"2024-12-13",4,"sawi hijau","debit"
2104,150,"2024-06-23",0,"sawi putih","cash"
2105,124,"2025-01-22",4,"sawi putih","qris"
2106,82,"2024-03-21",3,"sawi hijau","cash"
2107,157,"2024-07-03",3,"tanpa sayur","cash"
2108,56,"2025-03-23",4,"sawi hijau","cash"
2109,181,"2024-09-12",0,"tanpa sayur","qris"
2110,147,"2024-07-26",4,"sawi hijau","cash"
2111,122,"2024-09-24",0,"sawi putih","cash"
2112,99,"2024-02-16",3,"sawi hijau","cash"
2113,49,"2024-08-30",1,"sawi putih","cash"
2114,44,"2024-05-13",4,"sawi putih","qris"
2115,17,"2024-08-05",4,"tanpa sayur","cash"
2116,181,"2024-03-18",0,"sawi hijau","cash"
2117,26,"2025-02-09",5,"sawi hijau","qris"
2118,186,"2024-02-18",0,"sawi hijau","qris"
2119,204,"2024-08-17",0,"sawi putih","debit"
2120,143,"2025-02-09",1,"sawi hijau","cash"
2121,119,"2024-07-13",5,"sawi hijau","cash"
2122,171,"2024-11-03",4,"sawi putih","qris"
2123,139,"2024-03-04",5,"tanpa sayur","qris"
2124,203,"2024-10-28",1,"sawi hijau","cash"
2125,84,"2024-12-12",0,"sawi hijau","qris"
2126,74,"2024-02-21",3,"sawi putih","cash"
2127,111,"2024-08-24",0,"sawi putih","qris"
2128,4,"2024-11-03",1,"tanpa sayur","debit"
2129,209,"2025-02-24",0,"sawi putih","cash"
2130,183,"2025-01-20",1,"tanpa sayur","cash"
